-0.3134,0.0134,0.3837,-0.0720
0.2612,0.0795,-0.0720,0.1341
1.8849,-0.1779,-0.6223,0.0751
-0.6443,0.0597,2.3733,0.1644
-0.2691,0.0423,0.1980,-0.1607
1.2915,-0.1622,-0.4263,0.3136
